emp_title,emp_length,state,homeownership,annual_income,verified_income,debt_to_income,annual_income_joint,verification_income_joint,debt_to_income_joint,delinq_2y,months_since_last_delinq,earliest_credit_line,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,num_collections_last_12m,num_historical_failed_to_pay,months_since_90d_late,current_accounts_delinq,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_accounts_120d_past_due,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,tax_liens,public_record_bankrupt,loan_purpose,application_type,loan_amount,term,interest_rate,installment,grade,sub_grade,issue_month,loan_status,initial_listing_status,disbursement_method,balance,paid_total,paid_principal,paid_interest,paid_late_fees
dental assistant ,0.0,TX,RENT,34560.0,Verified,59.55,102560.0,Verified,20.07,0,,2008,0,31,11,117251,78205,0,0,,0,0,4,6,14.0,11,0.0,0,4,25500,19,7,5,1,100.0,0,0,debt_consolidation,joint,20000,36,7.96,626.36,A,A5,Mar-2018,Current,whole,Cash,18509.07,1861.39,1490.93,370.46,0.0
accounting manager,10.0,TX,MORTGAGE,60000.0,Verified,55.25,134000.0,Verified,28.8,0,64.0,1998,1,47,20,321514,96829,0,0,,0,0,10,5,7.0,20,0.0,0,2,25500,25,9,3,2,97.8,0,0,debt_consolidation,joint,14400,36,6.72,442.79,A,A3,Jan-2018,Current,fractional,Cash,12568.86,2208.57,1831.14,377.43,0.0
hvac tech,7.0,AZ,MORTGAGE,55000.0,Source Verified,16.63,,,,0,,2007,0,15,9,29907,20215,0,0,,0,0,2,2,14.0,9,0.0,0,6,19400,10,7,7,0,100.0,0,0,home_improvement,individual,12000,36,10.9,392.3,B,B4,Mar-2018,Current,whole,Cash,11142.36,1162.37,857.64,304.73,0.0
table games dealer,10.0,NM,RENT,40000.0,Not Verified,5.67,,,,0,,1995,5,44,3,16500,5044,0,0,,0,0,1,5,0.0,3,0.0,0,1,10500,8,2,1,0,100.0,0,0,car,individual,14400,36,6.72,442.79,A,A3,Feb-2018,Current,whole,Cash,12939.19,1757.72,1460.81,296.91,0.0
logistics ,2.0,TN,RENT,36000.0,Verified,29.23,,,,0,,2002,0,22,13,94624,43325,0,0,,0,0,1,4,,13,0.0,0,11,54700,16,12,12,0,100.0,0,0,credit_card,individual,10000,36,6.07,304.54,A,A2,Mar-2018,Current,whole,Cash,9234.27,906.88,765.73,141.15,0.0
nurse,10.0,IL,RENT,100000.0,Verified,13.8,,,,0,,2002,3,9,6,61631,45711,0,0,,0,56,4,4,3.0,6,0.0,0,1,1000,2,2,1,0,100.0,0,0,other,individual,5000,36,7.97,156.62,A,A5,Jan-2018,Current,whole,Cash,4501.41,624.27,498.59,125.68,0.0
site superintendent,6.0,NY,RENT,120000.0,Verified,8.74,,,,0,,2012,0,14,12,67700,21520,0,0,,0,0,1,3,,12,0.0,0,8,50400,12,11,10,0,100.0,0,0,other,individual,40000,60,11.99,889.58,B,B5,Jan-2018,Late (31-120 days),whole,Cash,38515.53,2686.58,1484.47,1157.63,44.48
sales associate,3.0,NC,OWN,24000.0,Source Verified,3.85,,,,0,,2000,0,12,5,20300,989,0,0,,0,0,0,2,,5,0.0,0,3,20300,12,5,3,0,100.0,0,0,debt_consolidation,individual,6400,36,6.07,194.91,A,A2,Feb-2018,Fully Paid,whole,Cash,0.0,6403.3416888887,6400.0,3.34,0.0
massage therapist,5.0,MA,RENT,25000.0,Source Verified,10.95,,,,0,68.0,1996,0,12,6,11811,7800,0,0,68.0,0,0,2,2,,6,0.0,0,1,1500,6,4,3,0,83.3,0,0,debt_consolidation,individual,7225,36,10.91,236.23,B,B4,Jan-2018,Current,whole,Cash,6356.64,1172.39,868.36,304.03,0.0
site manager,0.0,KS,MORTGAGE,100000.0,Source Verified,19.72,,,,0,,2002,2,16,10,218743,50786,0,0,,0,0,2,3,7.0,10,0.0,0,6,17700,6,6,6,2,100.0,0,0,other,individual,35000,36,7.34,1086.15,A,A4,Mar-2018,Current,whole,Cash,32367.76,3229.91,2632.24,597.67,0.0
is support,3.0,IL,RENT,67000.0,Verified,19.08,,,,0,,1994,3,19,10,54125,25019,0,0,,0,0,5,5,0.0,10,0.0,0,0,10000,13,5,0,0,100.0,0,0,debt_consolidation,individual,5000,36,7.34,155.17,A,A4,Mar-2018,Current,whole,Cash,4750.06,323.22,249.94,73.28,0.0
school counselor,10.0,AZ,RENT,85000.0,Not Verified,15.37,,,,0,,1990,0,24,14,62995,25348,0,1,,0,0,2,1,14.0,14,0.0,0,3,8700,20,12,7,1,100.0,0,1,debt_consolidation,individual,10000,36,6.72,307.5,A,A3,Jan-2018,Current,whole,Cash,8728.34,1533.77,1271.66,262.11,0.0
court reporter,10.0,TX,MORTGAGE,102000.0,Source Verified,7.94,115000.0,Source Verified,11.98,0,,1993,0,21,11,239457,35089,0,0,,0,0,1,2,16.0,11,0.0,0,2,68500,15,9,2,2,100.0,0,0,debt_consolidation,joint,6500,36,6.07,197.95,A,A2,Mar-2018,Current,whole,Cash,6002.28,591.66,497.72,93.94,0.0
sales representative,10.0,NC,MORTGAGE,130000.0,Not Verified,10.84,,,,0,79.0,1984,1,50,22,454185,56660,0,0,,0,0,1,6,9.0,22,0.0,0,6,139900,33,19,8,8,98.0,0,0,credit_card,individual,12000,36,5.32,361.38,A,A1,Jan-2018,Current,whole,Cash,10445.38,1803.35,1554.62,248.73,0.0
senior consultant,6.0,FL,MORTGAGE,220000.0,Not Verified,16.18,,,,0,,2007,2,42,21,611747,81264,0,1,,0,0,4,10,9.0,21,0.0,0,9,72000,23,16,11,1,100.0,0,1,debt_consolidation,individual,36000,36,6.08,1096.5,A,A2,Jan-2018,Current,whole,Cash,31382.95,5476.42,4617.05,859.37,0.0
relationship manager,1.0,FL,RENT,80000.0,Not Verified,19.92,,,,0,,2011,1,19,15,69706,33212,0,0,,0,0,2,4,12.0,15,0.0,0,5,25600,14,13,8,0,100.0,0,0,credit_card,individual,14000,36,10.91,457.75,B,B4,Jan-2018,Current,whole,Cash,12317.35,2280.26,1682.65,597.61,0.0
medical fellow,1.0,IN,MORTGAGE,410000.0,Source Verified,7.01,,,,0,,1991,2,14,7,544745,42917,0,0,,0,0,2,1,12.0,7,0.0,0,4,58000,5,4,4,4,100.0,0,0,credit_card,individual,24000,36,5.32,722.76,A,A1,Jan-2018,Current,whole,Cash,20890.75,3606.71,3109.25,497.46,0.0
project manager,10.0,GA,MORTGAGE,56000.0,Verified,34.98,91000.0,Not Verified,34.06,0,,1986,0,11,8,167669,67507,0,0,,0,0,1,1,21.0,8,0.0,0,4,42900,7,6,6,1,100.0,0,0,debt_consolidation,joint,12000,36,7.96,375.82,A,A5,Mar-2018,Current,whole,Cash,11105.42,1103.92,894.58,209.34,0.0
associate editor,7.0,MA,RENT,32000.0,Source Verified,13.84,,,,0,29.0,2001,0,14,4,66145,72596,0,0,48.0,0,0,1,1,,4,0.0,0,1,2000,6,3,3,0,85.7,0,0,debt_consolidation,individual,7225,36,10.9,236.2,B,B4,Mar-2018,Current,whole,Cash,6666.78,751.84,558.22,193.62,0.0
body tech ,5.0,LA,MORTGAGE,123000.0,Source Verified,14.59,,,,0,,2008,2,17,9,350989,75514,0,0,,0,0,3,6,9.0,9,0.0,0,2,8000,7,5,2,2,100.0,0,0,other,individual,6500,36,10.42,211.03,B,B3,Feb-2018,Current,fractional,Cash,5064.26,1640.36,1435.74,204.62,0.0
maintenance ,5.0,NY,RENT,35000.0,Source Verified,19.58,,,,0,,2013,0,6,5,22300,12577,0,1,,0,0,1,3,14.0,5,0.0,0,2,11000,4,4,3,0,100.0,0,1,debt_consolidation,individual,12000,36,11.98,398.46,B,B5,Mar-2018,Current,whole,Cash,11155.65,1151.45,844.35,307.1,0.0
professor,10.0,NY,RENT,60000.0,Not Verified,5.28,,,,0,,2008,2,9,8,15600,8485,0,0,,0,0,0,4,8.0,8,0.0,0,4,10500,9,8,6,0,100.0,0,0,credit_card,individual,6000,36,11.98,199.23,B,B5,Feb-2018,Current,whole,Cash,5434.28,788.93,565.72,223.21,0.0
auditor,6.0,GA,MORTGAGE,55000.0,Source Verified,18.67,,,,0,,2012,3,19,16,194350,24931,0,0,,0,0,2,12,5.0,16,0.0,0,5,16700,15,13,7,1,100.0,0,0,credit_card,individual,14400,60,10.9,312.38,B,B4,Mar-2018,Current,whole,DirectPay,13850.3,928.42,549.7,378.72,0.0
support manager,9.0,NC,OWN,46680.0,Not Verified,4.09,,,,0,,2011,1,12,6,32900,6659,0,0,,0,0,0,3,9.0,6,0.0,0,1,20500,9,6,4,0,100.0,0,0,credit_card,individual,7000,36,6.72,215.25,A,A3,Jan-2018,Current,whole,Cash,6109.84,1073.64,890.16,183.48,0.0
nursing,10.0,CA,RENT,40000.0,Source Verified,16.77,,,,0,63.0,2003,3,25,15,42500,15079,0,0,63.0,0,0,0,7,5.0,15,0.0,0,6,21200,20,15,12,1,96.0,0,0,debt_consolidation,individual,20000,36,10.41,649.21,B,B3,Feb-2018,Current,whole,Cash,18560.45,1936.06,1439.55,496.51,0.0
sales consultant,5.0,RI,MORTGAGE,104000.0,Source Verified,2.7,,,,0,55.0,2009,4,12,8,193700,6737,0,1,,0,525,0,3,2.0,8,0.0,0,3,24300,7,7,4,2,91.7,0,1,debt_consolidation,individual,25000,60,9.92,530.2,B,B2,Mar-2018,Current,whole,Cash,24021.35,1576.82,978.65,598.17,0.0
safety manager,3.0,GA,RENT,60000.0,Source Verified,8.71,,,,0,,2012,3,19,19,90300,9767,0,0,,0,470,1,13,4.0,19,0.0,0,11,77900,18,18,12,0,100.0,0,0,debt_consolidation,individual,10000,36,7.97,313.23,A,A5,Jan-2018,Current,whole,Cash,8749.43,1561.72,1250.57,311.15,0.0
nurse,1.0,AR,MORTGAGE,60000.0,Not Verified,15.78,,,,0,49.0,2000,6,22,14,80738,48966,0,0,,0,0,6,3,1.0,14,0.0,0,5,57500,13,8,5,0,95.5,0,0,major_purchase,individual,15000,36,11.99,498.15,B,B5,Feb-2018,Current,fractional,Cash,13585.88,1967.62,1414.12,553.5,0.0
quality supervisor,6.0,NY,OWN,95000.0,Source Verified,27.98,,,,0,,1999,2,26,14,162736,125057,0,1,,0,0,3,4,10.0,14,0.0,0,6,23000,17,11,8,0,96.2,0,1,debt_consolidation,individual,15000,36,7.34,465.5,A,A4,Mar-2018,Current,whole,DirectPay,13871.88,1384.27,1128.12,256.15,0.0
coating tech,10.0,TX,MORTGAGE,61000.0,Verified,33.29,,,,0,61.0,2004,3,29,14,251926,48473,0,0,,0,0,2,7,6.0,14,0.0,0,2,20600,14,10,4,4,96.6,0,0,other,individual,6000,36,7.96,187.91,A,A5,Feb-2018,Current,fractional,Cash,5401.64,748.99,598.36,150.63,0.0
st john specialist,10.0,VA,RENT,127563.0,Not Verified,8.95,,,,0,,1999,0,15,8,97000,26717,0,0,,0,0,1,2,19.0,8,0.0,0,5,62900,10,7,7,2,100.0,0,0,debt_consolidation,individual,27000,60,11.99,600.47,B,B5,Feb-2018,Current,whole,Cash,25657.26,2383.9,1342.74,1041.16,0.0
mechanic ,7.0,IL,RENT,35000.0,Source Verified,14.68,,,,0,,2005,2,24,16,42900,14514,0,0,,0,0,0,9,9.0,16,0.0,0,5,23400,24,16,10,0,100.0,0,0,major_purchase,individual,12000,36,10.42,389.58,B,B3,Feb-2018,Current,whole,Cash,10843.53,1551.37,1156.47,394.9,0.0
transportation director,10.0,CO,MORTGAGE,50615.0,Source Verified,14.58,86967.0,Source Verified,17.12,0,,1986,0,11,5,127887,20958,0,0,,0,0,2,2,,5,0.0,0,1,2100,4,2,1,3,100.0,0,0,debt_consolidation,joint,30000,60,11.98,667.04,B,B5,Mar-2018,Current,whole,Cash,28886.34,1961.19,1113.66,847.53,0.0
teacher,10.0,TX,MORTGAGE,53000.0,Not Verified,26.47,,,,0,75.0,1987,2,39,18,208314,39020,0,0,,0,0,4,8,6.0,18,0.0,0,0,35100,29,13,3,1,97.4,0,0,car,individual,7000,36,6.07,213.18,A,A2,Mar-2018,Current,whole,Cash,6463.98,620.66,536.02,84.64,0.0
svp,8.0,NY,RENT,250000.0,Not Verified,7.81,,,,0,,1996,2,16,10,138200,42156,0,1,,0,0,0,2,3.0,10,0.0,0,4,88500,12,8,5,0,100.0,0,1,debt_consolidation,individual,20000,36,6.72,614.99,A,A3,Feb-2018,Current,whole,Cash,17971.08,2445.03,2028.92,416.11,0.0
engineer,9.0,CA,MORTGAGE,75000.0,Source Verified,26.34,,,,0,36.0,2001,0,21,18,317125,49287,0,0,,0,0,1,1,19.0,18,0.0,0,13,67600,18,16,13,2,95.2,0,0,debt_consolidation,individual,15000,36,6.72,461.24,A,A3,Feb-2018,Current,whole,Cash,13478.32,1839.36,1521.68,317.68,0.0
sales manager,10.0,DE,MORTGAGE,135000.0,Source Verified,9.0,,,,0,67.0,1997,3,51,13,368171,65570,0,0,,0,0,2,8,9.0,13,0.0,0,1,70100,20,9,2,7,98.0,0,0,debt_consolidation,individual,15000,60,7.35,299.51,A,A4,Jan-2018,Current,whole,Cash,13949.03,1491.43,1050.97,440.46,0.0
engineering project manager,2.0,MO,RENT,145000.0,Not Verified,9.36,,,,0,,2005,0,15,7,308182,37392,0,0,,0,316,1,0,,7,0.0,0,3,60000,8,5,3,3,100.0,0,0,debt_consolidation,individual,40000,36,5.31,1204.42,A,A1,Mar-2018,Current,whole,Cash,37889.4,2495.24,2110.6,384.64,0.0
,,SD,OWN,31500.0,Not Verified,19.09,,,,0,,1976,4,18,7,32725,25493,0,1,,0,82,1,2,8.0,7,0.0,0,2,4700,10,6,4,0,100.0,0,1,credit_card,individual,2600,36,9.43,83.21,B,B1,Mar-2018,Current,fractional,Cash,2410.18,248.27,189.82,58.45,0.0
service operations specialist,0.0,CA,RENT,27000.0,Source Verified,9.38,,,,0,,2014,0,5,5,42600,6265,0,0,,0,0,0,3,18.0,5,0.0,0,4,41900,5,5,5,0,100.0,0,0,credit_card,individual,10000,36,9.44,320.05,B,B1,Feb-2018,Current,whole,Cash,5877.9,4368.89,4122.1,246.79,0.0
director of construction,10.0,FL,MORTGAGE,250000.0,Source Verified,2.42,,,,0,,2002,3,26,15,54300,10435,0,1,,0,0,1,2,3.0,15,0.0,0,2,33300,17,14,2,0,100.0,0,1,home_improvement,individual,27000,60,10.42,579.27,B,B3,Jan-2018,Current,whole,Cash,25602.65,2301.45,1397.35,904.1,0.0
cosmetologist colorist,9.0,NY,RENT,35000.0,Not Verified,14.64,,,,0,,1999,6,23,14,62866,28040,0,1,,0,0,3,5,1.0,14,0.0,0,6,36400,13,10,6,2,100.0,0,1,debt_consolidation,individual,3000,36,11.98,99.62,B,B5,Mar-2018,Current,whole,Cash,2788.9,294.87,211.1,83.77,0.0
,,NY,RENT,15000.0,Verified,19.44,,,,0,45.0,2006,2,19,9,64200,5189,0,0,,0,0,1,8,4.0,9,0.0,0,5,55700,17,8,5,0,89.5,0,0,other,individual,4000,36,9.93,128.94,B,B2,Jan-2018,Current,fractional,Cash,2915.12,1195.06,1084.88,110.18,0.0
,,WA,MORTGAGE,63000.0,Verified,5.62,,,,0,,2005,7,28,16,319800,3830,0,0,,0,0,1,13,2.0,16,0.0,0,4,11300,18,14,6,3,100.0,0,0,other,individual,3600,36,7.97,112.77,A,A5,Feb-2018,Current,whole,Cash,3215.02,456.23,384.98,71.25,0.0
senior collector ,8.0,PA,MORTGAGE,92400.0,Not Verified,14.51,,,,0,31.0,1997,0,21,9,273490,40361,0,0,38.0,0,0,4,4,13.0,9,,0,1,750,10,4,3,2,71.0,0,0,debt_consolidation,individual,6000,36,10.41,194.77,B,B3,Mar-2018,Current,whole,Cash,5713.32,386.07,286.68,99.39,0.0
park supervisor 1,10.0,NY,RENT,42000.0,Verified,19.43,,,,0,,2011,0,9,9,51991,24313,0,0,,0,0,7,1,,9,0.0,0,2,7500,2,2,2,0,100.0,0,0,moving,individual,3500,36,7.97,109.63,A,A5,Feb-2018,Current,whole,Cash,3151.01,436.97,348.99,87.98,0.0
director of nursing assistant,10.0,KY,OWN,55000.0,Source Verified,12.46,,,,0,,2004,0,16,8,47065,20346,0,0,,0,1529,2,1,,8,0.0,0,1,6000,10,6,4,0,100.0,0,0,house,individual,13000,60,11.98,289.05,B,B5,Mar-2018,Current,whole,Cash,12517.41,858.5,482.59,375.91,0.0
signalman,10.0,OH,MORTGAGE,128000.0,Source Verified,29.55,,,,1,17.0,1986,2,58,24,257886,126300,0,0,,0,0,7,8,0.0,24,0.0,0,4,28500,29,17,9,4,93.1,0,0,debt_consolidation,individual,25000,36,7.96,782.95,A,A5,Feb-2018,Current,whole,Cash,23136.34,2337.79,1863.66,474.13,0.0
bartender,10.0,NV,MORTGAGE,95000.0,Source Verified,6.7,,,,0,25.0,1992,4,34,16,34277,7402,0,0,50.0,0,350,1,7,5.0,16,0.0,0,2,20000,27,14,3,2,87.9,0,0,debt_consolidation,individual,20000,36,9.43,640.01,B,B1,Mar-2018,Fully Paid,whole,Cash,0.0,20006.0202777777,20000.0,6.02,0.0
medical technologist,2.0,NY,RENT,135000.0,Not Verified,8.82,,,,0,,2007,6,31,29,102200,28938,0,0,,0,0,5,8,4.0,29,0.0,0,6,45000,26,24,8,0,100.0,0,0,debt_consolidation,individual,14500,36,7.97,454.18,A,A5,Jan-2018,Current,whole,Cash,12686.68,2280.54,1813.32,467.22,0.0
account manager ,2.0,NY,RENT,85000.0,Not Verified,11.89,,,,0,,2008,6,29,18,86200,53214,0,0,,0,0,10,3,9.0,18,0.0,0,3,32300,12,8,4,0,100.0,0,0,debt_consolidation,individual,15000,60,10.9,325.39,B,B4,Mar-2018,Current,whole,Cash,14620.0,673.49,380.0,293.49,0.0
bookkeeper ,3.0,TX,RENT,45000.0,Not Verified,22.41,,,,0,,2008,2,13,12,80602,35373,0,0,,0,0,1,4,5.0,12,0.0,0,4,39400,11,11,6,0,100.0,0,0,debt_consolidation,individual,15000,36,7.97,469.84,A,A5,Jan-2018,Current,whole,Cash,13124.17,2316.0,1875.83,440.17,0.0
,,MO,MORTGAGE,24000.0,Verified,2.9,,,,0,,2004,4,12,4,114200,2160,0,0,,0,0,0,2,1.0,4,0.0,0,1,12600,4,3,1,5,100.0,0,0,other,individual,9000,36,7.35,279.34,A,A4,Jan-2018,Current,whole,Cash,7865.11,1393.02,1134.89,258.13,0.0
engineer,0.0,OH,RENT,98000.0,Source Verified,10.74,,,,0,,2011,0,25,22,128452,64490,0,0,,0,0,13,10,14.0,22,0.0,0,3,55600,10,9,3,0,100.0,0,0,debt_consolidation,individual,40000,36,7.34,1241.32,A,A4,Mar-2018,Current,whole,Cash,36991.71,3707.65,3008.29,699.36,0.0
srsupervisor,10.0,NJ,MORTGAGE,81000.0,Source Verified,3.23,,,,0,45.0,1978,9,16,7,293575,6858,0,0,45.0,0,379,0,2,4.0,7,0.0,0,3,51200,7,6,5,3,80.0,0,0,debt_consolidation,individual,12500,36,6.72,384.37,A,A3,Jan-2018,Current,whole,Cash,11231.92,1532.81,1268.08,264.73,0.0
patient care liaison/triage tech/lead,5.0,NJ,MORTGAGE,42000.0,Source Verified,3.57,,,,0,73.0,2007,5,15,12,64800,3640,0,0,75.0,0,0,0,10,11.0,12,0.0,0,4,15000,13,11,5,1,93.3,0,0,house,individual,20000,60,10.91,433.96,B,B4,Feb-2018,Current,whole,Cash,18977.66,1723.72,1022.34,701.38,0.0
business analyst,6.0,GA,MORTGAGE,106500.0,Source Verified,11.03,,,,0,,1995,6,42,21,288047,41413,0,1,,0,0,1,11,1.0,21,0.0,0,8,54800,35,19,11,2,100.0,0,1,debt_consolidation,individual,40000,36,10.91,1307.85,B,B4,Jan-2018,Current,fractional,Cash,35192.46,6478.64,4807.54,1671.1,0.0
purchasing,10.0,AR,MORTGAGE,47028.0,Not Verified,17.62,,,,0,,2002,0,10,6,117025,25122,0,0,,0,0,2,2,,6,0.0,0,2,7300,4,3,2,2,100.0,0,0,major_purchase,individual,1500,36,6.72,46.13,A,A3,Feb-2018,Current,whole,Cash,1347.81,183.96,152.19,31.77,0.0
foreman,6.0,TX,MORTGAGE,31600.0,Not Verified,12.04,,,,0,,2013,1,9,7,109869,9303,0,0,,0,0,1,5,4.0,7,0.0,0,3,7800,6,5,5,1,100.0,0,0,car,individual,5000,36,10.42,162.33,B,B3,Feb-2018,Current,whole,Cash,4518.12,643.53,481.88,161.65,0.0
,,NJ,RENT,75000.0,Not Verified,15.08,,,,0,,1972,4,38,29,113900,24028,0,1,,0,0,1,10,4.0,29,0.0,0,12,83300,36,28,19,0,100.0,0,1,medical,individual,16000,60,9.93,339.41,B,B2,Feb-2018,Current,whole,Cash,15161.63,1348.81,838.37,510.44,0.0
global project manager,4.0,CA,MORTGAGE,208888.0,Not Verified,9.51,,,,0,,2002,1,38,17,444785,40346,0,0,,0,0,2,6,5.0,17,0.0,0,5,100800,29,14,7,1,100.0,0,0,home_improvement,individual,20000,36,5.32,602.3,A,A1,Jan-2018,Current,whole,Cash,17408.96,2999.68,2591.04,408.64,0.0
sales,1.0,CA,RENT,72000.0,Verified,1.43,,,,0,,2000,0,11,8,59500,5294,0,0,,0,0,0,3,24.0,8,0.0,0,3,59500,11,8,3,0,100.0,0,0,major_purchase,individual,21600,60,7.34,431.18,A,A4,Mar-2018,Late (31-120 days),whole,Cash,21600.0,0.0,0.0,0.0,0.0
cnc machinist,0.0,PA,MORTGAGE,33000.0,Source Verified,4.91,,,,0,,2009,0,12,5,110300,3105,0,0,,0,0,0,0,,5,0.0,0,2,3800,5,4,3,2,100.0,0,0,credit_card,individual,6000,36,10.41,194.77,B,B3,Feb-2018,Current,whole,Cash,5568.11,580.84,431.89,148.95,0.0
"manager, sales operations",0.0,IL,MORTGAGE,77000.0,Verified,18.52,,,,0,71.0,2004,5,23,11,402377,53149,0,0,,0,0,2,7,2.0,11,0.0,0,2,26700,13,8,4,5,95.7,0,0,debt_consolidation,individual,22000,60,9.44,461.4,B,B1,Feb-2018,Current,whole,Cash,20832.99,1822.52,1167.01,655.51,0.0
freight coordinator ,3.0,OH,RENT,62000.0,Source Verified,19.16,,,,0,,2007,0,23,17,50123,20142,0,0,,0,0,1,15,15.0,17,0.0,0,6,20700,20,16,8,0,100.0,0,0,medical,individual,15000,36,10.9,490.38,B,B4,Mar-2018,Current,whole,Cash,13927.93,1452.97,1072.07,380.9,0.0
,,FL,OWN,125000.0,Verified,28.55,,,,0,,1986,1,19,14,168497,70404,0,0,,0,0,3,1,9.0,13,,0,6,64805,15,10,8,1,100.0,0,0,debt_consolidation,individual,20000,36,7.34,620.66,A,A4,Mar-2018,Current,whole,Cash,19000.3,1225.01,999.7,225.31,0.0
early head start teacher,2.0,TX,RENT,26000.0,Source Verified,1.15,,,,0,,2001,0,9,3,1700,201,0,0,,0,0,0,2,,3,0.0,0,0,0,6,3,1,0,100.0,0,0,medical,individual,4800,36,9.93,154.73,B,B2,Jan-2018,Late (31-120 days),whole,Cash,4684.99,172.08,115.01,42.07,15.0
live-in care giver,2.0,SC,MORTGAGE,65000.0,Not Verified,24.91,,,,0,,2001,0,19,10,58817,30214,0,2,,0,0,3,4,13.0,10,0.0,0,2,13500,11,7,3,0,100.0,1,1,credit_card,individual,8000,36,6.71,245.96,A,A3,Mar-2018,Current,whole,Cash,7392.94,734.9,607.06,127.84,0.0
manager,8.0,CA,RENT,154000.0,Verified,4.38,,,,0,,2009,2,6,5,64412,17823,0,0,,0,0,1,3,0.0,5,0.0,0,1,32500,5,4,1,0,100.0,0,0,home_improvement,individual,19500,36,6.71,599.53,A,A3,Mar-2018,Late (31-120 days),whole,Cash,19009.51,584.99,490.49,94.5,0.0
srbusiness system analyst,10.0,TN,MORTGAGE,64992.0,Verified,11.69,,,,0,,1998,0,20,6,299598,18792,0,0,,0,0,1,4,19.0,6,0.0,0,2,44300,12,4,2,6,100.0,0,0,other,individual,10000,36,5.31,301.11,A,A1,Mar-2018,Current,whole,Cash,9226.01,906.28,773.99,132.29,0.0
project coordinator,2.0,CA,MORTGAGE,56000.0,Source Verified,1.61,,,,0,,2009,0,21,15,381500,2242,0,0,,0,0,0,3,20.0,15,0.0,0,3,48100,18,14,3,2,100.0,0,0,debt_consolidation,individual,21000,36,6.71,645.64,A,A3,Mar-2018,Current,whole,Cash,19406.48,1921.26,1593.52,327.74,0.0
anesthesiologist,2.0,NY,OWN,400000.0,Not Verified,7.77,,,,0,,2006,2,35,21,244412,247486,0,0,,0,0,9,10,6.0,21,0.0,0,2,39500,21,12,7,0,100.0,0,0,other,individual,35000,36,7.35,1086.31,A,A4,Jan-2018,Current,whole,Cash,30586.59,5367.24,4413.41,953.83,0.0
purchase agent,10.0,CA,OWN,63235.0,Source Verified,10.32,,,,0,,1990,0,40,18,344550,12475,0,0,,0,0,2,8,,18,0.0,0,4,72400,31,15,4,2,100.0,0,0,debt_consolidation,individual,10000,36,6.71,307.45,A,A3,Feb-2018,Current,whole,Cash,8985.4,1226.07,1014.6,211.47,0.0
health aid,10.0,NY,RENT,22000.0,Not Verified,10.09,,,,0,,2006,0,17,9,33500,6583,0,0,,0,0,0,2,23.0,9,0.0,0,3,19000,14,9,4,0,100.0,0,0,debt_consolidation,individual,10000,36,6.71,307.45,A,A3,Mar-2018,Current,whole,Cash,9495.53,611.17,504.47,106.7,0.0
warranty administrator ,1.0,IL,RENT,43000.0,Verified,0.7,,,,0,,2014,1,6,4,12200,752,0,0,,0,0,0,4,1.0,4,0.0,0,0,10000,6,4,1,0,100.0,0,0,major_purchase,individual,16000,36,7.96,501.09,A,A5,Mar-2018,Current,fractional,Cash,14807.25,1496.19,1192.75,303.44,0.0
fts,10.0,OH,MORTGAGE,98000.0,Not Verified,17.35,,,,0,,2000,0,36,20,330461,87346,0,0,,0,0,4,7,14.0,20,0.0,0,7,66800,18,14,9,5,100.0,0,0,home_improvement,individual,7000,36,5.32,210.81,A,A1,Feb-2018,Current,fractional,Cash,6276.1,841.17,723.9,117.27,0.0
credit manager,7.0,TN,RENT,55000.0,Source Verified,16.02,,,,0,,2005,1,12,6,48734,31527,0,2,,0,0,1,2,4.0,6,0.0,0,4,19200,9,5,5,0,100.0,1,1,debt_consolidation,individual,14700,36,10.9,480.57,B,B4,Feb-2018,Current,whole,Cash,13292.79,1913.38,1407.21,506.17,0.0
customer service,2.0,CA,OWN,50000.0,Not Verified,19.64,,,,0,,2003,3,20,13,62786,9419,0,0,,0,0,2,5,4.0,13,0.0,0,2,19200,15,11,5,0,100.0,0,0,credit_card,individual,3600,36,7.35,111.74,A,A4,Jan-2018,Current,whole,Cash,3146.02,555.76,453.98,101.78,0.0
attorney,6.0,MT,MORTGAGE,196000.0,Not Verified,14.63,,,,0,,2006,5,40,20,530925,172621,0,0,,0,0,11,7,3.0,20,0.0,0,4,42300,14,8,7,4,100.0,0,0,debt_consolidation,individual,8000,36,5.31,240.89,A,A1,Mar-2018,Current,whole,Cash,7380.8,717.95,619.2,98.75,0.0
marketing ,1.0,FL,MORTGAGE,68000.0,Source Verified,10.68,,,,1,14.0,2006,1,12,8,165376,26005,0,0,,0,0,1,4,8.0,8,0.0,0,3,18500,9,6,5,2,83.3,0,0,debt_consolidation,individual,11000,36,7.96,344.5,A,A5,Feb-2018,Current,whole,Cash,9903.01,1373.14,1096.99,276.15,0.0
