state,county,pop_20,area_sq_miles,hh_inc_21,econ_type,unemp_20,foreign_born_num,pop_change_2010_2020,pct_emp_change_2010_2021
NV,"Eureka, NV",1847.0,4175.688235235067,80084.0,Mining,3.5,49.0,-6.643180674383492,9.5
NV,"Humboldt, NV",17283.0,9640.791943051474,77018.0,Mining,5.0,1682.0,4.5801064859632135,2.9
NV,"Lander, NV",5725.0,5519.246869483565,85773.0,Mining,4.9,500.0,-0.70995670995671,11.8
NV,"Lincoln, NV",4502.0,10633.38604348746,64304.0,Federal/State Government,5.1,49.0,-15.827876520112255,16.4
NV,"Lyon, NV",59431.0,2003.0748644395264,71547.0,Nonspecialized,8.9,3825.0,13.957291265871488,17.7
NV,"Mineral, NV",4553.0,3751.2828128933415,53515.0,Nonspecialized,5.8,138.0,-4.5683151718357085,7.1
NV,"Nye, NV",51968.0,18181.91405211144,59282.0,Nonspecialized,10.2,4210.0,17.39635006599008,17.6
NV,"Pershing, NV",6639.0,6036.58857492776,52412.0,Mining,4.8,683.0,-1.5252480379090776,23.0
NV,"Storey, NV",4106.0,263.7783232972508,79281.0,Nonspecialized,8.5,208.0,2.344139650872818,16.9
NV,"Washoe, NV",487388.0,6315.876843444835,76123.0,Recreation,8.2,67615.0,15.44468886373506,26.0
NV,"White Pine, NV",9079.0,8886.66529844926,63070.0,Mining,4.2,390.0,-9.471585244267198,6.7
NV,"Carson, NV",58677.0,144.53401791822975,64869.0,Federal/State Government,8.6,7421.0,6.087853240221442,6.0
NH,"Belknap, NH",63743.0,401.84727303755847,75781.0,Recreation,7.0,1830.0,6.019504726401278,-0.9
NH,"Carroll, NH",50212.0,931.8635584411974,66874.0,Recreation,7.7,1235.0,4.786900330419507,-5.6
NH,"Cheshire, NH",76501.0,706.7087762568784,67883.0,Nonspecialized,6.2,2127.0,-0.8545456903147166,-5.7
NH,"Coos, NH",31173.0,1794.5732150110348,53602.0,Recreation,8.0,752.0,-5.406141279685373,-10.8
NH,"Grafton, NH",91123.0,1708.5986089510839,77378.0,Recreation,5.9,5117.0,2.2442155344599297,2.0
NH,"Hillsborough, NH",422705.0,876.5257198102848,90806.0,Nonspecialized,7.0,41950.0,5.544006927513158,7.9
NH,"Merrimack, NH",153922.0,932.8991987607665,80842.0,Federal/State Government,5.9,7601.0,5.027826146334801,2.2
NH,"Rockingham, NH",314430.0,695.3912991102661,104281.0,Nonspecialized,7.1,15309.0,6.419892759033003,10.4
NH,"Strafford, NH",131006.0,367.4702083561777,91928.0,Federal/State Government,6.3,5738.0,6.290247923146261,7.4
NH,"Sullivan, NH",43033.0,537.8755874544593,64919.0,Nonspecialized,5.5,1236.0,-1.5522838461890174,-2.7
NJ,"Atlantic, NJ",274191.0,555.5139128057737,65693.0,Recreation,17.2,43455.0,-0.005463505603735581,-9.3
NJ,"Bergen, NJ",954774.0,232.78824226212632,104777.0,Nonspecialized,9.2,294232.0,5.592211385060036,5.0
NJ,"Burlington, NJ",461862.0,799.2922256782657,94043.0,Nonspecialized,7.9,47442.0,2.9251182214853344,6.6
NJ,"Camden, NJ",523204.0,221.35830166008492,77675.0,Nonspecialized,9.7,59298.0,1.913339056997179,5.8
NJ,"Cape May, NJ",95077.0,251.52160357499727,74896.0,Recreation,13.6,4628.0,-2.0582943504857862,0.2
NJ,"Cumberland, NJ",153848.0,483.3606368060393,58030.0,Nonspecialized,10.4,16249.0,-1.7501816466749098,0.9
NJ,"Essex, NJ",862032.0,126.08453514070335,66191.0,Nonspecialized,11.3,245086.0,10.173744114882094,4.2
NJ,"Gloucester, NJ",302607.0,322.0002899627334,93783.0,Nonspecialized,8.9,16458.0,4.858336108336108,8.9
NJ,"Hudson, NJ",722655.0,46.19358159188382,79159.0,Nonspecialized,10.2,306223.0,14.28233580232899,8.1
NJ,"Hunterdon, NJ",128839.0,427.83452432984245,122095.0,Nonspecialized,6.9,13127.0,0.46591714777676496,0.2
NJ,"Mercer, NJ",386759.0,224.4403321559791,86499.0,Federal/State Government,7.2,90967.0,5.682472381607201,14.0
NJ,"Middlesex, NJ",861908.0,309.2220145421523,98992.0,Nonspecialized,8.5,286806.0,6.581894603745347,10.9
NJ,"Monmouth, NJ",643163.0,468.1818332749032,107500.0,Nonspecialized,8.6,84414.0,2.099527269266157,7.1
NJ,"Morris, NJ",509001.0,460.97197863465004,122525.0,Nonspecialized,7.5,99149.0,3.4551755519261556,1.8
NJ,"Ocean, NJ",638824.0,628.2857665749802,75732.0,Recreation,9.1,48916.0,10.521240376226874,16.1
NJ,"Passaic, NJ",523100.0,186.0133328803068,74016.0,Nonspecialized,12.2,167485.0,4.567201222602179,2.0
NJ,"Salem, NJ",64859.0,331.8622225276719,69844.0,Nonspecialized,9.3,2445.0,-1.8855076192061497,-0.7
NJ,"Somerset, NJ",345014.0,301.86595073027365,123708.0,Nonspecialized,7.5,91276.0,6.776134354014915,3.8
NJ,"Sussex, NJ",144082.0,518.6608046060445,99695.0,Recreation,9.1,11345.0,-3.379224868522426,-3.8
NJ,"Union, NJ",574349.0,102.76633212200211,85926.0,Nonspecialized,9.6,176059.0,7.240647233266046,5.5
NJ,"Warren, NJ",109595.0,356.54061756270687,82900.0,Nonspecialized,8.2,10001.0,0.8648290582563575,4.8
NM,"Bernalillo, NM",676581.0,1161.245300364326,59723.0,Federal/State Government,7.7,68509.0,2.094891965153555,4.5
NM,"Catron, NM",3612.0,6924.187159940509,40273.0,Farming,7.2,102.0,-3.919463087248322,4.0
NM,"Chaves, NM",65168.0,6067.176694641056,45098.0,Nonspecialized,7.8,7373.0,-0.7433924899078376,0.0
NM,"Cibola, NM",27076.0,4539.984419618932,42862.0,Federal/State Government,8.9,627.0,-0.150663285929519,-4.1
NM,"Colfax, NM",12332.0,3757.9762045229554,42787.0,Federal/State Government,6.9,395.0,-9.912727272727274,-8.5
NM,"Curry, NM",48325.0,1405.526079657512,50322.0,Nonspecialized,5.3,4236.0,0.11162559947081196,3.1
NM,"De Baca, NM",1678.0,2323.106881576285,40181.0,Farming,4.6,6.0,-16.023738872403563,-17.1
NM,"Doña Ana, NM",219899.0,3808.189021725197,46619.0,Federal/State Government,8.0,34850.0,4.936123842797264,6.6
NM,"Eddy, NM",62257.0,4176.346765699301,66191.0,Mining,6.6,3790.0,15.762878745657547,23.4
NM,"Grant, NM",28209.0,3961.207067754754,46503.0,Mining,8.7,878.0,-4.502947753608457,-4.4
NM,"Guadalupe, NM",4447.0,3029.7716174746756,37534.0,Recreation,6.6,156.0,-5.013868145935566,2.8
NM,"Harding, NM",660.0,2125.4782346481916,44080.0,Farming,4.0,35.0,-5.467625899280575,-2.9
NM,"Hidalgo, NM",4149.0,3438.533992435486,40226.0,Federal/State Government,5.6,307.0,-14.630159378831223,-14.8
NM,"Lea, NM",74586.0,4391.551824564438,51749.0,Mining,10.7,12722.0,15.0292768087506,4.8
NM,"Lincoln, NM",20296.0,4831.115068100702,50472.0,Recreation,8.7,1092.0,-1.1123579060350295,-5.4
NM,"Los Alamos, NM",19424.0,109.12280211336886,134050.0,Nonspecialized,3.6,1700.0,8.18384401114206,7.3
NM,"Luna, NM",25420.0,2965.1785772752614,35040.0,Federal/State Government,15.7,4298.0,1.3229727037258419,-8.8
NM,"McKinley, NM",72630.0,5451.063632727256,40149.0,Federal/State Government,10.0,1995.0,1.9722486432048343,-7.1
NM,"Mora, NM",4184.0,1926.249324707296,41734.0,Federal/State Government,7.8,62.0,-14.177422659291128,-11.8
NM,"Otero, NM",67861.0,6612.56189372306,49845.0,Federal/State Government,8.1,6619.0,6.335721115412952,1.6
NM,"Quay, NM",8721.0,2873.9548441923284,35776.0,Nonspecialized,7.2,186.0,-3.2629133945360023,-13.0
NM,"Rio Arriba, NM",40264.0,5860.873964667017,47042.0,Nonspecialized,7.8,1945.0,0.29071212045917605,-5.3
NM,"Roosevelt, NM",19118.0,2446.051036529899,46977.0,Farming,6.0,2044.0,-3.300413181497531,-4.9
NM,"Sandoval, NM",149218.0,3710.1941495481833,72545.0,Manufacturing,8.1,7195.0,13.12927083254156,13.8
NM,"San Juan, NM",121429.0,5517.231438910142,49977.0,Mining,9.6,3472.0,-6.446279720709914,-8.0
NM,"San Miguel, NM",27115.0,4721.514639836169,43564.0,Federal/State Government,7.9,829.0,-7.457557921954207,-4.8
NM,"Santa Fe, NM",154977.0,1910.380004463341,67311.0,Federal/State Government,7.9,18414.0,7.3891933134494,-1.3
NM,"Sierra, NM",11526.0,4181.208216022623,37660.0,Federal/State Government,8.9,512.0,-3.4367701034367704,2.8
NM,"Socorro, NM",16565.0,6646.386649281772,38817.0,Federal/State Government,6.8,849.0,-7.114071420575395,-8.5
NM,"Taos, NM",34392.0,2202.372990145128,45626.0,Recreation,11.1,1920.0,4.71202598900932,-2.5
NM,"Torrance, NM",15051.0,3345.2129446159597,45684.0,Nonspecialized,9.2,854.0,-8.167002380516388,-6.1
NM,"Union, NM",4067.0,3825.0503013913576,41518.0,Farming,5.0,163.0,-10.331941085952957,-16.4
NM,"Valencia, NM",76329.0,1066.7440130996747,50510.0,Nonspecialized,7.9,5111.0,-0.47538821193955777,2.5
NY,"Albany, NY",314368.0,522.8879133802936,74512.0,Federal/State Government,6.9,35704.0,3.4989677979250766,-0.3
NY,"Allegany, NY",46373.0,1029.4353047195586,55320.0,Recreation,7.7,813.0,-5.087238998079516,-17.8
NY,"Bronx, NY",1466438.0,42.17185986962102,43143.0,Nonspecialized,16.2,502165.0,6.320517966830024,1.6
NY,"Broome, NY",198199.0,705.6383346177665,55729.0,Nonspecialized,8.3,14354.0,-0.9556331006979063,-13.5
NY,"Cattaraugus, NY",76907.0,1308.1627698661152,54602.0,Nonspecialized,9.1,1163.0,-4.077592539561985,-13.2
NY,"Cayuga, NY",76095.0,691.5826420817393,62839.0,Nonspecialized,7.6,1610.0,-4.720965686152001,-8.2
NY,"Chautauqua, NY",127424.0,1060.4119208274324,48102.0,Nonspecialized,8.5,3036.0,-5.3726696564248915,-14.4
NY,"Chemung, NY",83882.0,407.33332432428256,59155.0,Nonspecialized,8.4,2512.0,-5.2707418664865475,-14.0
NY,"Chenango, NY",47073.0,893.5925189614778,58177.0,Manufacturing,6.6,879.0,-6.452443687223884,-3.8
NY,"Clinton, NY",79715.0,1037.7511501983793,60094.0,Federal/State Government,7.7,3505.0,-2.7822423533995715,-6.0
NY,"Columbia, NY",61550.0,634.663449019841,69403.0,Recreation,5.9,4126.0,-2.4185368327627743,-2.3
NY,"Cortland, NY",46723.0,498.7737213454271,62292.0,Nonspecialized,7.7,1234.0,-5.122020431328036,-5.9
NY,"Delaware, NY",44186.0,1442.596126700201,53385.0,Manufacturing,7.0,1913.0,-7.653188828678616,-11.8
NY,"Dutchess, NY",295742.0,795.6490369839552,87370.0,Nonspecialized,7.3,33170.0,-0.5301054160167805,-1.2
NY,"Erie, NY",953254.0,1042.7308960504836,63014.0,Nonspecialized,9.1,68844.0,3.829648328690808,-3.5
NY,"Essex, NY",37336.0,1794.1215121460023,62884.0,Federal/State Government,7.9,1453.0,-5.052070104140208,-6.2
NY,"Franklin, NY",47527.0,1629.296025695872,54960.0,Federal/State Government,7.9,1934.0,-7.837361189170333,-10.0
NY,"Fulton, NY",53160.0,495.4597036743027,56169.0,Nonspecialized,8.3,870.0,-3.9743566656462157,-9.4
NY,"Genesee, NY",58258.0,492.9387939249139,62785.0,Nonspecialized,7.1,1404.0,-2.8146274072471247,-3.9
NY,"Greene, NY",47890.0,647.1614922540182,61375.0,Federal/State Government,8.0,2736.0,-2.6208325714633998,-3.9
NY,"Hamilton, NY",5078.0,1717.3783476989083,57427.0,Recreation,7.7,34.0,5.603804797353185,-6.3
NY,"Herkimer, NY",60007.0,1411.539969297155,59366.0,Recreation,7.9,1729.0,-6.788697902943319,-10.1
NY,"Jefferson, NY",116134.0,1268.7043499815443,59430.0,Nonspecialized,8.4,5266.0,0.42330227395916675,-8.8
NY,"Kings, NY",2727393.0,69.37657047059677,66943.0,Nonspecialized,12.6,957522.0,9.237593324549847,1.6
NY,"Lewis, NY",26538.0,1274.6418859855721,59978.0,Recreation,7.5,326.0,-1.864362978550596,-5.4
NY,"Livingston, NY",61699.0,631.7615259221278,65221.0,Federal/State Government,6.8,2309.0,-5.442478552750294,-5.1
NY,"Madison, NY",67890.0,654.8501522014774,66419.0,Nonspecialized,7.5,1736.0,-7.388143024427439,-5.7
NY,"Monroe, NY",758554.0,656.9432680769178,66003.0,Nonspecialized,8.2,64237.0,2.0284975763894115,-1.7
NY,"Montgomery, NY",49433.0,403.11051943097806,55523.0,Nonspecialized,8.4,1597.0,-1.368008124415062,-3.8
NY,"Nassau, NY",1393978.0,284.54169942100117,125118.0,Nonspecialized,8.0,311407.0,4.198630566496359,5.5
NY,"New York, NY",1687834.0,22.65626597497749,84371.0,Nonspecialized,9.6,466090.0,6.8339646365125075,1.9
NY,"Niagara, NY",212252.0,522.3528294339587,61068.0,Nonspecialized,10.1,7753.0,-1.7568335419852266,-6.8
NY,"Oneida, NY",231695.0,1212.3306779799752,59804.0,Federal/State Government,7.8,19566.0,-1.1720978550566676,-8.2
NY,"Onondaga, NY",475653.0,778.392717649657,65548.0,Nonspecialized,8.0,36983.0,2.0320067833482507,-4.0
NY,"Ontario, NY",112475.0,644.0752312365926,76137.0,Nonspecialized,6.9,4289.0,4.194346387970092,0.9
NY,"Orange, NY",401322.0,812.3177026302825,88494.0,Nonspecialized,8.0,46634.0,7.643778516307104,5.1
NY,"Orleans, NY",40236.0,391.26314021532147,56140.0,Federal/State Government,8.1,1138.0,-5.9230930671827995,-6.9
NY,"Oswego, NY",117351.0,951.6458686295072,59394.0,Nonspecialized,8.6,2381.0,-3.754023044984399,-6.8
NY,"Otsego, NY",58351.0,1001.7371323728141,61664.0,Recreation,6.9,2178.0,-5.999132655519683,-13.1
NY,"Putnam, NY",97660.0,230.2034827960593,107014.0,Nonspecialized,7.2,13577.0,-2.047939023167185,-1.0
NY,"Queens, NY",2395791.0,108.72407516946025,72807.0,Nonspecialized,12.6,1124088.0,7.83342792154289,0.1
NY,"Rensselaer, NY",160923.0,652.4585299236908,74106.0,Nonspecialized,6.7,8709.0,1.0669326157725383,-1.0
NY,"Richmond, NY",495522.0,57.52253678395421,84744.0,Nonspecialized,10.6,119539.0,5.763872591897255,2.1
NY,"Rockland, NY",338121.0,173.44394993335877,98054.0,Nonspecialized,7.7,70657.0,8.547677638143394,6.0
NY,"St. Lawrence, NY",108311.0,2679.5161549011036,55531.0,Federal/State Government,7.9,3930.0,-3.0720717501607946,-9.0
NY,"Saratoga, NY",235689.0,809.9962003684959,87154.0,Recreation,6.4,13447.0,7.241117086431672,4.5
NY,"Schenectady, NY",157861.0,204.58110192016335,72357.0,Nonspecialized,7.7,16089.0,2.154762904987494,0.1
NY,"Schoharie, NY",29720.0,621.8189242575642,67080.0,Recreation,6.8,973.0,-9.267458548352622,-4.4
NY,"Schuyler, NY",17857.0,328.3433761083063,57706.0,Recreation,8.3,302.0,-2.425993567028294,-6.9
NY,"Seneca, NY",33715.0,323.69754995003836,60985.0,Federal/State Government,7.8,785.0,-4.076480099855323,-5.0
NY,"Steuben, NY",93363.0,1390.5077637425347,57584.0,Nonspecialized,7.9,3403.0,-5.461157692696232,-7.8
NY,"Suffolk, NY",1524099.0,911.1742903828126,112681.0,Recreation,8.1,235966.0,2.18100244416915,3.3
NY,"Sullivan, NY",78643.0,968.1450821393767,57017.0,Recreation,8.4,7699.0,1.3888351580331928,3.5
NY,"Tioga, NY",48355.0,518.7668877230319,64052.0,Manufacturing,7.5,929.0,-5.222493887530563,-14.0
NY,"Tompkins, NY",105404.0,474.64190915170263,65402.0,Nonspecialized,5.8,13013.0,4.11169311960931,-8.3
NY,"Ulster, NY",181687.0,1124.2360057266674,77427.0,Recreation,7.7,13335.0,-0.35179431539839884,-4.5
NY,"Warren, NY",65638.0,867.2172820877935,69314.0,Recreation,8.1,2355.0,0.045657235910937954,-4.9
NY,"Washington, NY",61143.0,831.1674223973239,61633.0,Federal/State Government,6.9,1626.0,-3.0277145026575547,-5.7
NY,"Wayne, NY",91103.0,603.830198827176,65299.0,Manufacturing,7.1,2446.0,-2.6543104551465255,-5.2
NY,"Westchester, NY",1003245.0,430.72333037836466,109131.0,Nonspecialized,8.0,253071.0,5.831128643270085,3.1
NY,"Wyoming, NY",40401.0,592.7515640999109,66261.0,Federal/State Government,7.2,878.0,-3.852449294271142,-2.8
NY,"Yates, NY",24709.0,338.13949099378067,63619.0,Recreation,6.3,428.0,-2.2644784598390406,-2.0
NC,"Alamance, NC",171842.0,423.45206811769015,58847.0,Nonspecialized,7.0,14108.0,13.421468791975174,12.1
NC,"Alexander, NC",36430.0,259.98505939023653,52989.0,Manufacturing,7.3,1171.0,-2.0269906984246466,3.7
NC,"Alleghany, NC",10899.0,234.83517298149644,45239.0,Recreation,7.1,532.0,-2.39354549529359,-4.0
NC,"Anson, NC",22030.0,531.4612048395591,40773.0,Federal/State Government,7.4,622.0,-18.15719162832121,-1.9
NC,"Ashe, NC",26569.0,426.2640799880154,45551.0,Recreation,6.1,871.0,-2.580550566328214,-0.4
NC,"Avery, NC",17798.0,247.3378783994366,48470.0,Recreation,6.1,548.0,0.05057032084059111,-0.5
NC,"Beaufort, NC",44618.0,832.7360682752198,50312.0,Manufacturing,6.1,1612.0,-6.505580100085847,-1.3
NC,"Bertie, NC",17851.0,699.1764394275186,41280.0,Manufacturing,6.2,175.0,-15.731604172540175,-16.8
NC,"Bladen, NC",29599.0,875.0316762085384,42398.0,Manufacturing,7.0,1016.0,-15.868144359192954,1.2
NC,"Brunswick, NC",138084.0,850.0826563675198,67286.0,Recreation,8.5,4656.0,27.23794807830142,24.5
NC,"Buncombe, NC",269621.0,656.4968555838868,63838.0,Nonspecialized,8.1,16607.0,13.06405726802004,14.8
NC,"Burke, NC",87546.0,506.23666171426277,53758.0,Manufacturing,7.0,4321.0,-3.676082365364308,2.7
NC,"Cabarrus, NC",227065.0,361.23233273667677,79148.0,Nonspecialized,6.7,18855.0,26.848340832869876,32.4
NC,"Caldwell, NC",80512.0,471.8879975505678,44705.0,Manufacturing,7.7,2444.0,-2.862855146996832,2.0
NC,"Camden, NC",10398.0,240.3301131124932,79162.0,Nonspecialized,5.4,258.0,3.7575150300601203,2.5
NC,"Carteret, NC",67656.0,507.6044556963198,63146.0,Recreation,6.1,2011.0,1.8309287036061925,4.8
NC,"Caswell, NC",22694.0,425.36675189228674,50879.0,Federal/State Government,7.5,558.0,-4.14435684472364,2.2
NC,"Catawba, NC",160747.0,401.37376891321503,59841.0,Manufacturing,7.8,10865.0,4.0503245701550945,7.1
NC,"Chatham, NC",76611.0,681.6789722577865,82764.0,Nonspecialized,5.2,7623.0,20.124399653570585,24.6
NC,"Cherokee, NC",28833.0,455.54095733262085,44211.0,Recreation,7.7,646.0,4.84623232764903,-1.3
NC,"Chowan, NC",13666.0,172.65714706014083,48568.0,Nonspecialized,5.9,299.0,-7.33455012505915,-3.7
NC,"Clay, NC",11118.0,214.98342965295592,51537.0,Recreation,7.2,336.0,4.741664305280061,1.2
NC,"Cleveland, NC",99725.0,464.24948802851594,49009.0,Nonspecialized,7.6,2483.0,1.4692387691429272,15.5
NC,"Columbus, NC",50505.0,938.1210851169967,41206.0,Nonspecialized,7.8,1596.0,-12.866191607284245,-0.2
NC,"Craven, NC",100552.0,706.5725960892482,57628.0,Federal/State Government,6.3,4536.0,-2.690691270953094,2.3
NC,"Cumberland, NC",334370.0,652.5562338512765,52463.0,Nonspecialized,9.1,21878.0,4.78882763413695,-1.5
NC,"Currituck, NC",28385.0,261.90929378823375,82759.0,Recreation,6.0,763.0,19.33579649212214,22.2
NC,"Dare, NC",37001.0,383.22892113785855,68682.0,Recreation,9.7,1655.0,8.829599056603774,6.2
NC,"Davidson, NC",169131.0,553.1782027561518,53473.0,Nonspecialized,6.8,9269.0,3.7156644850747185,6.3
NC,"Davie, NC",42806.0,263.6991136638471,67224.0,Nonspecialized,6.5,2204.0,3.5693501454898158,7.3
NC,"Duplin, NC",48675.0,814.7202979318823,45149.0,Manufacturing,5.4,6585.0,-16.733612511751133,-1.4
NC,"Durham, NC",325602.0,286.52461401365565,71436.0,Manufacturing,6.2,45816.0,21.39341597312276,26.8
NC,"Edgecombe, NC",48697.0,505.43637576699194,41157.0,Nonspecialized,10.2,1395.0,-13.530909605319,-14.2
NC,"Forsyth, NC",382733.0,407.8507236326964,60228.0,Nonspecialized,7.2,32998.0,9.102575070579178,11.7
NC,"Franklin, NC",69060.0,491.8021523651847,63687.0,Nonspecialized,6.5,3573.0,13.121298602748313,22.2
NC,"Gaston, NC",228269.0,355.7517154519635,56017.0,Nonspecialized,7.8,11836.0,10.605766524654756,17.4
NC,"Gates, NC",10452.0,340.61227658197646,59762.0,Farming,5.6,138.0,-14.093629581044521,-5.9
NC,"Graham, NC",8016.0,291.9662288010601,43647.0,Recreation,9.6,228.0,-9.378174020990858,-8.2
NC,"Granville, NC",61041.0,531.9909628924921,62715.0,Federal/State Government,5.6,2818.0,1.795847519861139,14.2
NC,"Greene, NC",20444.0,266.7344315881,42884.0,Federal/State Government,5.5,1453.0,-4.264581967980527,5.4
NC,"Guilford, NC",541347.0,645.9221699096676,60915.0,Nonspecialized,8.2,58035.0,10.829719536615029,6.8
NC,"Halifax, NC",48495.0,723.7380752343254,38944.0,Nonspecialized,8.9,1055.0,-11.09688979905286,-9.1
NC,"Harnett, NC",133761.0,594.9334074134706,61701.0,Nonspecialized,7.2,7765.0,16.472209142119674,15.4
NC,"Haywood, NC",62131.0,553.5600334827806,51817.0,Recreation,7.3,1552.0,5.171420827969374,11.2
NC,"Henderson, NC",116493.0,372.9493360586999,60384.0,Nonspecialized,6.7,7862.0,8.938542252201612,15.3
NC,"Hertford, NC",21451.0,353.16353782334124,40461.0,Nonspecialized,6.7,781.0,-12.63529125623252,-9.8
NC,"Hoke, NC",52223.0,390.15301345025534,54948.0,Manufacturing,8.3,3125.0,10.926052138354065,10.7
NC,"Hyde, NC",4549.0,612.3452822947443,44880.0,Farming,10.1,301.0,-21.015490533562822,-17.2
NC,"Iredell, NC",187630.0,574.408687607819,69734.0,Nonspecialized,7.1,12314.0,17.095153571630174,24.1
NC,"Jackson, NC",43134.0,491.1069398777137,50652.0,Federal/State Government,7.4,1611.0,7.047254848402076,12.8
NC,"Johnston, NC",217612.0,792.0167522011685,69889.0,Nonspecialized,6.1,15753.0,27.902391075214062,31.9
NC,"Jones, NC",9156.0,471.367804792918,47616.0,Farming,5.5,265.0,-9.662168817098395,-3.0
NC,"Lee, NC",63387.0,255.06197364620994,56679.0,Manufacturing,7.8,5420.0,9.36473922510628,0.9
NC,"Lenoir, NC",54995.0,399.0867961550401,44244.0,Nonspecialized,6.0,2190.0,-7.3501974955878655,7.4
NC,"Lincoln, NC",87190.0,295.84689079640526,73319.0,Manufacturing,6.3,4587.0,10.918034881492366,19.9
NC,"McDowell, NC",44536.0,439.95442797418366,50476.0,Manufacturing,6.8,1775.0,-0.9289714641301449,5.9
NC,"Macon, NC",37049.0,515.5794165841695,49406.0,Recreation,6.5,1815.0,9.115028595012086,6.5
NC,"Madison, NC",21209.0,449.61533605561107,51849.0,Nonspecialized,6.7,330.0,2.066075900597187,8.9
NC,"Martin, NC",21949.0,456.4123613700141,43261.0,Manufacturing,6.7,454.0,-10.095898796164047,-11.4
NC,"Mecklenburg, NC",1118340.0,523.6047730723077,75138.0,Nonspecialized,7.5,175619.0,21.297089692788823,30.5
NC,"Mitchell, NC",14881.0,221.25053282100149,49086.0,Nonspecialized,7.5,572.0,-4.339174529815778,-6.2
NC,"Montgomery, NC",25720.0,491.5372681263388,52897.0,Manufacturing,6.5,2165.0,-7.3638391251169155,4.1
NC,"Moore, NC",100168.0,697.6800687879635,69373.0,Recreation,7.1,4966.0,13.00894081385203,16.8
NC,"Nash, NC",95027.0,540.4437514768408,55956.0,Nonspecialized,8.0,4056.0,-0.907762938230384,-5.6
NC,"New Hanover, NC",226060.0,192.25474635403717,66212.0,Recreation,7.0,10921.0,11.365935253395964,20.4
NC,"Northampton, NC",17438.0,536.6945939517866,40524.0,Nonspecialized,7.1,337.0,-20.94212407801258,-12.9
NC,"Onslow, NC",204735.0,762.0749964864702,55645.0,Nonspecialized,7.1,7672.0,15.077740026550861,5.7
NC,"Orange, NC",148792.0,397.55933927107,79814.0,Federal/State Government,5.2,18565.0,11.132203795188376,16.5
NC,"Pamlico, NC",12280.0,336.5153703414842,53732.0,Recreation,5.4,368.0,-6.60377358490566,2.1
NC,"Pasquotank, NC",40645.0,226.88231412655193,51365.0,Federal/State Government,7.1,1116.0,-0.22872039546494183,-8.0
NC,"Pender, NC",60563.0,871.2956812927318,69555.0,Recreation,6.3,2154.0,15.293869812513167,28.0
NC,"Perquimans, NC",12997.0,247.17256605049909,53760.0,Nonspecialized,6.6,338.0,-3.3301122426224636,-4.6
NC,"Person, NC",39146.0,392.3396119982023,55287.0,Nonspecialized,7.0,1067.0,-0.9299614838840462,6.4
NC,"Pitt, NC",170570.0,652.366346485003,48116.0,Federal/State Government,6.6,8144.0,1.2459262078645001,6.8
NC,"Polk, NC",19372.0,237.68693986226964,58064.0,Nonspecialized,6.0,861.0,-5.763042418332521,11.3
NC,"Randolph, NC",144334.0,782.3367463478595,57088.0,Manufacturing,7.1,8611.0,1.7065014955697275,-1.2
